Semana,Avion_ID,Motor_asignado,Ciclos_acumulados,Umbral_maximo,Leased,Bought,Costo_compra_real,OverThreshold
75,20,EC-1620-18,2942.0,14500,,,,0
75,21,EXTRA_33,252.0,14500,,,,0
75,22,EC-3089-36,1064.75,15500,,,,0
75,23,EC-7040-90,11766.75,15500,,,,0
75,24,EC-9515-75,12352.75,15500,,,,0
75,25,EC-5704-41,3620.75,15500,,,,0
75,26,EC-9080-27,4350.75,15500,,,,0
75,27,EC-9529-73,4658.75,15500,,,,0
75,28,EC-4714-18,7110.75,15500,,,,0
75,29,EC-3007-30,11637.75,15500,,,,0
75,30,EC-5153-53,15324.75,15500,,,,0
76,1,EC-2337-98,1296.75,14500,,,,0
76,2,EC-2193-39,1069.25,14500,,,,0
76,3,EC-6493-61,6171.0,14500,,,,0
76,4,EC-7175-45,9638.0,14500,,,,0
76,5,EC-9535-20,11628.0,14500,,,,0
76,6,EC-6116-65,2552.0,14500,,,,0
76,7,EC-2872-44,105.0,14500,,,,0
76,8,EC-6826-38,12694.0,14500,,,,0
76,9,EC-9678-33,10549.0,14500,,,,0
76,10,EC-6324-10,8717.0,14500,,,,0
76,11,EC-8617-67,11945.0,14500,,,,0
76,12,EC-5469-79,13700.0,14500,,,,0
76,13,EC-8335-93,11895.8,14500,,,,0
76,14,EC-1648-21,683.55,14500,,,,0
76,15,EC-1251-58,8818.8,14500,,,,0
76,16,EC-6100-57,3584.0,14500,,,,0
76,17,EC-7599-49,9388.0,14500,,,,0
76,18,EC-4413-71,651.0,14500,,,,0
76,19,EC-5767-40,3821.0,14500,,,,0
76,20,EC-1620-18,2963.0,14500,,,,0
76,21,EXTRA_33,273.0,14500,,,,0
76,22,EC-3089-36,1076.16,15500,,,,0
76,23,EC-7040-90,11778.16,15500,,,,0
76,24,EC-9515-75,12364.16,15500,,,,0
76,25,EC-5704-41,3632.16,15500,,,,0
76,26,EC-9080-27,4362.16,15500,,,,0
76,27,EC-9529-73,4670.16,15500,,,,0
76,28,EC-4714-18,7122.16,15500,,,,0
76,29,EC-3007-30,11649.16,15500,,,,0
76,30,EC-5153-53,15336.16,15500,,,,0
77,1,EC-2337-98,1319.5,14500,,,,0
77,2,EC-2193-39,1092.0,14500,,,,0
77,3,EC-6493-61,6193.75,14500,,,,0
77,4,EC-7175-45,9659.0,14500,,,,0
77,5,EC-9535-20,11649.0,14500,,,,0
77,6,EC-6116-65,2573.0,14500,,,,0
77,7,EC-2872-44,126.0,14500,,,,0
77,8,EC-6826-38,12715.0,14500,,,,0
77,9,EC-9678-33,10570.0,14500,,,,0
77,10,EC-6324-10,8738.0,14500,,,,0
77,11,EC-8617-67,11966.0,14500,,,,0
77,12,EC-5469-79,13721.0,14500,,,,0
77,13,EC-8335-93,11917.85,14500,,,,0
77,14,EC-1648-21,705.6,14500,,,,0
77,15,EC-1251-58,8840.85,14500,,,,0
77,16,EC-6100-57,3605.0,14500,,,,0
77,17,EC-7599-49,9409.0,14500,,,,0
77,18,EC-4413-71,672.0,14500,,,,0
77,19,EC-5767-40,3842.0,14500,,,,0
77,20,EC-1620-18,2984.0,14500,,,,0
77,21,EXTRA_33,294.0,14500,,,,0
77,22,EC-3089-36,1087.57,15500,,,,0
77,23,EC-7040-90,11789.57,15500,,,,0
77,24,EC-9515-75,12375.57,15500,,,,0
77,25,EC-5704-41,3643.57,15500,,,,0
77,26,EC-9080-27,4373.57,15500,,,,0
77,27,EC-9529-73,4681.57,15500,,,,0
77,28,EC-4714-18,7133.57,15500,,,,0
77,29,EC-3007-30,11660.57,15500,,,,0
77,30,EC-5153-53,15347.57,15500,,,,0
78,1,EC-2337-98,1342.25,14500,,,,0
78,2,EC-2193-39,1114.75,14500,,,,0
78,3,EC-6493-61,6216.5,14500,,,,0
78,4,EC-7175-45,9680.0,14500,,,,0
78,5,EC-9535-20,11670.0,14500,,,,0
78,6,EC-6116-65,2594.0,14500,,,,0
78,7,EC-2872-44,147.0,14500,,,,0
78,8,EC-6826-38,12736.0,14500,,,,0
78,9,EC-9678-33,10591.0,14500,,,,0
78,10,EC-6324-10,8759.0,14500,,,,0
78,11,EC-8617-67,11987.0,14500,,,,0
78,12,EC-5469-79,13742.0,14500,,,,0
78,13,EC-8335-93,11939.9,14500,,,,0
78,14,EC-1648-21,727.65,14500,,,,0
78,15,EC-1251-58,8862.9,14500,,,,0
78,16,EC-6100-57,3626.0,14500,,,,0
78,17,EC-7599-49,9430.0,14500,,,,0
78,18,EC-4413-71,693.0,14500,,,,0
78,19,EC-5767-40,3863.0,14500,,,,0
78,20,EC-1620-18,3005.0,14500,,,,0
78,21,EXTRA_33,315.0,14500,,,,0
78,22,EC-3089-36,1098.98,15500,,,,0
78,23,EC-7040-90,11800.98,15500,,,,0
78,24,EC-9515-75,12386.98,15500,,,,0
78,25,EC-5704-41,3654.98,15500,,,,0
78,26,EC-9080-27,4384.98,15500,,,,0
78,27,EC-9529-73,4692.98,15500,,,,0
78,28,EC-4714-18,7144.98,15500,,,,0
78,29,EC-3007-30,11671.98,15500,,,,0
78,30,EC-5153-53,15358.98,15500,,,,0
79,1,EC-2337-98,1365.0,14500,,,,0
79,2,EC-2193-39,1137.5,14500,,,,0
79,3,EC-6493-61,6239.25,14500,,,,0
79,4,EC-7175-45,9701.0,14500,,,,0
79,5,EC-9535-20,11691.0,14500,,,,0
79,6,EC-6116-65,2615.0,14500,,,,0
79,7,EC-2872-44,168.0,14500,,,,0
79,8,EC-6826-38,12757.0,14500,,,,0
79,9,EC-9678-33,10612.0,14500,,,,0
79,10,EC-6324-10,8780.0,14500,,,,0
79,11,EC-8617-67,12008.0,14500,,,,0
79,12,EC-5469-79,13763.0,14500,,,,0
79,13,EC-8335-93,11961.95,14500,,,,0
79,14,EC-1648-21,749.7,14500,,,,0
79,15,EC-1251-58,8884.95,14500,,,,0
79,16,EC-6100-57,3647.0,14500,,,,0
79,17,EC-7599-49,9451.0,14500,,,,0
79,18,EC-4413-71,714.0,14500,,,,0
79,19,EC-5767-40,3884.0,14500,,,,0
79,20,EC-1620-18,3026.0,14500,,,,0
79,21,EXTRA_33,336.0,14500,,,,0
79,22,EC-3089-36,1110.39,15500,,,,0
79,23,EC-7040-90,11812.39,15500,,,,0
79,24,EC-9515-75,12398.39,15500,,,,0
79,25,EC-5704-41,3666.39,15500,,,,0
79,26,EC-9080-27,4396.39,15500,,,,0
79,27,EC-9529-73,4704.39,15500,,,,0
79,28,EC-4714-18,7156.39,15500,,,,0
79,29,EC-3007-30,11683.39,15500,,,,0
79,30,EC-5153-53,15370.39,15500,,,,0
80,1,EC-2337-98,1387.75,14500,,,,0
80,2,EC-2193-39,1160.25,14500,,,,0
80,3,EC-6493-61,6262.0,14500,,,,0
80,4,EC-7175-45,9722.0,14500,,,,0
80,5,EC-9535-20,11712.0,14500,,,,0
80,6,EC-6116-65,2636.0,14500,,,,0
80,7,EC-2872-44,189.0,14500,,,,0
80,8,EC-6826-38,12778.0,14500,,,,0
80,9,EC-9678-33,10633.0,14500,,,,0
80,10,EC-6324-10,8801.0,14500,,,,0
80,11,EC-8617-67,12029.0,14500,,,,0
80,12,EC-5469-79,13784.0,14500,,,,0
80,13,EC-8335-93,11984.0,14500,,,,0
80,14,EC-1648-21,771.75,14500,,,,0
80,15,EC-1251-58,8907.0,14500,,,,0
80,16,EC-6100-57,3668.0,14500,,,,0
80,17,EC-7599-49,9472.0,14500,,,,0
80,18,EC-4413-71,735.0,14500,,,,0
80,19,EC-5767-40,3905.0,14500,,,,0
80,20,EC-1620-18,3047.0,14500,,,,0
80,21,EXTRA_33,357.0,14500,,,,0
80,22,EC-3089-36,1121.8,15500,,,,0
80,23,EC-7040-90,11823.8,15500,,,,0
80,24,EC-9515-75,12409.8,15500,,,,0
80,25,EC-5704-41,3677.8,15500,,,,0
80,26,EC-9080-27,4407.8,15500,,,,0
80,27,EC-9529-73,4715.8,15500,,,,0
80,28,EC-4714-18,7167.8,15500,,,,0
80,29,EC-3007-30,11694.8,15500,,,,0
80,30,EC-5153-53,15381.8,15500,,,,0
81,1,EC-2337-98,1410.5,14500,,,,0
81,2,EC-2193-39,1183.0,14500,,,,0
81,3,EC-6493-61,6284.75,14500,,,,0
81,4,EC-7175-45,9743.0,14500,,,,0
81,5,EC-9535-20,11733.0,14500,,,,0
81,6,EC-6116-65,2657.0,14500,,,,0
81,7,EC-2872-44,210.0,14500,,,,0
81,8,EC-6826-38,12799.0,14500,,,,0
81,9,EC-9678-33,10654.0,14500,,,,0
81,10,EC-6324-10,8822.0,14500,,,,0
81,11,EC-8617-67,12050.0,14500,,,,0
81,12,EC-5469-79,13805.0,14500,,,,0
81,13,EC-8335-93,12006.05,14500,,,,0
81,14,EC-1648-21,793.8,14500,,,,0
81,15,EC-1251-58,8929.05,14500,,,,0
81,16,EC-6100-57,3689.0,14500,,,,0
81,17,EC-7599-49,9493.0,14500,,,,0
81,18,EC-4413-71,756.0,14500,,,,0
81,19,EC-5767-40,3926.0,14500,,,,0
81,20,EC-1620-18,3068.0,14500,,,,0
81,21,EXTRA_33,378.0,14500,,,,0
81,22,EC-3089-36,1133.21,15500,,,,0
81,23,EC-7040-90,11835.21,15500,,,,0
81,24,EC-9515-75,12421.21,15500,,,,0
81,25,EC-5704-41,3689.21,15500,,,,0
81,26,EC-9080-27,4419.21,15500,,,,0
81,27,EC-9529-73,4727.21,15500,,,,0
81,28,EC-4714-18,7179.21,15500,,,,0
81,29,EC-3007-30,11706.21,15500,,,,0
81,30,EC-5153-53,15393.21,15500,,,,0
82,1,EC-2337-98,1433.25,14500,,,,0
82,2,EC-2193-39,1205.75,14500,,,,0
82,3,EC-6493-61,6307.5,14500,,,,0
82,4,EC-7175-45,9764.0,14500,,,,0
82,5,EC-9535-20,11754.0,14500,,,,0
82,6,EC-6116-65,2678.0,14500,,,,0
82,7,EC-2872-44,231.0,14500,,,,0
82,8,EC-6826-38,12820.0,14500,,,,0
82,9,EC-9678-33,10675.0,14500,,,,0
82,10,EC-6324-10,8843.0,14500,,,,0
82,11,EC-8617-67,12071.0,14500,,,,0
82,12,EC-5469-79,13826.0,14500,,,,0
82,13,EC-8335-93,12028.1,14500,,,,0
82,14,EC-1648-21,815.85,14500,,,,0
82,15,EC-1251-58,8951.1,14500,,,,0
82,16,EC-6100-57,3710.0,14500,,,,0
82,17,EC-7599-49,9514.0,14500,,,,0
82,18,EC-4413-71,777.0,14500,,,,0
82,19,EC-5767-40,3947.0,14500,,,,0
82,20,EC-1620-18,3089.0,14500,,,,0
82,21,EXTRA_33,399.0,14500,,,,0
82,22,EC-3089-36,1144.62,15500,,,,0
82,23,EC-7040-90,11846.62,15500,,,,0
82,24,EC-9515-75,12432.62,15500,,,,0
82,25,EC-5704-41,3700.62,15500,,,,0
82,26,EC-9080-27,4430.62,15500,,,,0
82,27,EC-9529-73,4738.62,15500,,,,0
82,28,EC-4714-18,7190.62,15500,,,,0
82,29,EC-3007-30,11717.62,15500,,,,0
82,30,EC-5153-53,15404.62,15500,,,,0
83,1,EC-2337-98,1456.0,14500,,,,0
83,2,EC-2193-39,1228.5,14500,,,,0
83,3,EC-6493-61,6330.25,14500,,,,0
83,4,EC-7175-45,9785.0,14500,,,,0
83,5,EC-9535-20,11775.0,14500,,,,0
83,6,EC-6116-65,2699.0,14500,,,,0
83,7,EC-2872-44,252.0,14500,,,,0
83,8,EC-6826-38,12841.0,14500,,,,0
83,9,EC-9678-33,10696.0,14500,,,,0
83,10,EC-6324-10,8864.0,14500,,,,0
83,11,EC-8617-67,12092.0,14500,,,,0
83,12,EC-5469-79,13847.0,14500,,,,0
83,13,EC-8335-93,12050.15,14500,,,,0
83,14,EC-1648-21,837.9,14500,,,,0
83,15,EC-1251-58,8973.15,14500,,,,0
83,16,EC-6100-57,3731.0,14500,,,,0
83,17,EC-7599-49,9535.0,14500,,,,0
83,18,EC-4413-71,798.0,14500,,,,0
83,19,EC-5767-40,3968.0,14500,,,,0
83,20,EC-1620-18,3110.0,14500,,,,0
83,21,EXTRA_33,420.0,14500,,,,0
83,22,EC-3089-36,1156.03,15500,,,,0
83,23,EC-7040-90,11858.03,15500,,,,0
83,24,EC-9515-75,12444.03,15500,,,,0
83,25,EC-5704-41,3712.03,15500,,,,0
83,26,EC-9080-27,4442.03,15500,,,,0
83,27,EC-9529-73,4750.03,15500,,,,0
83,28,EC-4714-18,7202.03,15500,,,,0
83,29,EC-3007-30,11729.03,15500,,,,0
83,30,EC-5153-53,15416.03,15500,,,,0
84,1,EC-2337-98,1478.75,14500,,,,0
84,2,EC-2193-39,1251.25,14500,,,,0
84,3,EC-6493-61,6353.0,14500,,,,0
84,4,EC-7175-45,9806.0,14500,,,,0
84,5,EC-9535-20,11796.0,14500,,,,0
84,6,EC-6116-65,2720.0,14500,,,,0
84,7,EC-2872-44,273.0,14500,,,,0
84,8,EC-6826-38,12862.0,14500,,,,0
84,9,EC-9678-33,10717.0,14500,,,,0
84,10,EC-6324-10,8885.0,14500,,,,0
84,11,EC-8617-67,12113.0,14500,,,,0
84,12,EC-5469-79,13868.0,14500,,,,0
84,13,EC-8335-93,12072.2,14500,,,,0
84,14,EC-1648-21,859.95,14500,,,,0
84,15,EC-1251-58,8995.2,14500,,,,0
84,16,EC-6100-57,3752.0,14500,,,,0
84,17,EC-7599-49,9556.0,14500,,,,0
84,18,EC-4413-71,819.0,14500,,,,0
84,19,EC-5767-40,3989.0,14500,,,,0
84,20,EC-1620-18,3131.0,14500,,,,0
84,21,EC-3695-90,21.0,14500,,,,0
84,22,EC-3089-36,1167.44,15500,,,,0
84,23,EC-7040-90,11869.44,15500,,,,0
84,24,EC-9515-75,12455.44,15500,,,,0
84,25,EC-5704-41,3723.44,15500,,,,0
84,26,EC-9080-27,4453.44,15500,,,,0
84,27,EC-9529-73,4761.44,15500,,,,0
84,28,EC-4714-18,7213.44,15500,,,,0
84,29,EC-3007-30,11740.44,15500,,,,0
84,30,EC-5153-53,15427.44,15500,,,,0
85,1,EC-2337-98,1501.5,14500,,,,0
85,2,EC-2193-39,1274.0,14500,,,,0
85,3,EC-6493-61,6375.75,14500,,,,0
85,4,EC-7175-45,9827.0,14500,,,,0
85,5,EC-9535-20,11817.0,14500,,,,0
85,6,EC-6116-65,2741.0,14500,,,,0
85,7,EC-2872-44,294.0,14500,,,,0
85,8,EC-6826-38,12883.0,14500,,,,0
85,9,EC-9678-33,10738.0,14500,,,,0
85,10,EC-6324-10,8906.0,14500,,,,0
85,11,EC-8617-67,12134.0,14500,,,,0
85,12,EC-5469-79,13889.0,14500,,,,0
85,13,EC-8335-93,12094.25,14500,,,,0
85,14,EC-1648-21,882.0,14500,,,,0
85,15,EC-1251-58,9017.25,14500,,,,0
85,16,EC-6100-57,3773.0,14500,,,,0
85,17,EC-7599-49,9577.0,14500,,,,0
85,18,EC-4413-71,840.0,14500,,,,0
85,19,EC-5767-40,4010.0,14500,,,,0
85,20,EC-1620-18,3152.0,14500,,,,0
85,21,EC-3695-90,42.0,14500,,,,0
85,22,EC-3089-36,1178.85,15500,,,,0
85,23,EC-7040-90,11880.85,15500,,,,0
85,24,EC-9515-75,12466.85,15500,,,,0
85,25,EC-5704-41,3734.85,15500,,,,0
85,26,EC-9080-27,4464.85,15500,,,,0
85,27,EC-9529-73,4772.85,15500,,,,0
85,28,EC-4714-18,7224.85,15500,,,,0
85,29,EC-3007-30,11751.85,15500,,,,0
85,30,EC-5153-53,15438.85,15500,,,,0
86,1,EC-2337-98,1524.25,14500,,,,0
86,2,EC-2193-39,1296.75,14500,,,,0
86,3,EC-6493-61,6398.5,14500,,,,0
86,4,EC-7175-45,9848.0,14500,,,,0
86,5,EC-9535-20,11838.0,14500,,,,0
86,6,EC-6116-65,2762.0,14500,,,,0
86,7,EC-2872-44,315.0,14500,,,,0
86,8,EC-6826-38,12904.0,14500,,,,0
86,9,EC-9678-33,10759.0,14500,,,,0
86,10,EC-6324-10,8927.0,14500,,,,0
86,11,EC-8617-67,12155.0,14500,,,,0
86,12,EC-5469-79,13910.0,14500,,,,0
86,13,EC-8335-93,12116.3,14500,,,,0
86,14,EC-1648-21,904.05,14500,,,,0
86,15,EC-1251-58,9039.3,14500,,,,0
86,16,EC-6100-57,3794.0,14500,,,,0
86,17,EC-7599-49,9598.0,14500,,,,0
86,18,EC-4413-71,861.0,14500,,,,0
86,19,EC-5767-40,4031.0,14500,,,,0
86,20,EC-1620-18,3173.0,14500,,,,0
86,21,EC-3695-90,63.0,14500,,,,0
86,22,EC-3089-36,1190.26,15500,,,,0
86,23,EC-7040-90,11892.26,15500,,,,0
86,24,EC-9515-75,12478.26,15500,,,,0
86,25,EC-5704-41,3746.26,15500,,,,0
86,26,EC-9080-27,4476.26,15500,,,,0
86,27,EC-9529-73,4784.26,15500,,,,0
86,28,EC-4714-18,7236.26,15500,,,,0
86,29,EC-3007-30,11763.26,15500,,,,0
86,30,EC-5153-53,15450.26,15500,,,,0
87,1,EC-2337-98,1547.0,14500,,,,0
87,2,EC-2193-39,1319.5,14500,,,,0
87,3,EC-6493-61,6421.25,14500,,,,0
87,4,EC-7175-45,9869.0,14500,,,,0
87,5,EC-9535-20,11859.0,14500,,,,0
87,6,EC-6116-65,2783.0,14500,,,,0
87,7,EC-2872-44,336.0,14500,,,,0
87,8,EC-6826-38,12925.0,14500,,,,0
87,9,EC-9678-33,10780.0,14500,,,,0
87,10,EC-6324-10,8948.0,14500,,,,0
87,11,EC-8617-67,12176.0,14500,,,,0
87,12,EC-5469-79,13931.0,14500,,,,0
87,13,EC-8335-93,12138.35,14500,,,,0
87,14,EC-1648-21,926.1,14500,,,,0
87,15,EC-1251-58,9061.35,14500,,,,0
87,16,EC-6100-57,3815.0,14500,,,,0
87,17,EC-7599-49,9619.0,14500,,,,0
87,18,EC-4413-71,882.0,14500,,,,0
87,19,EC-5767-40,4052.0,14500,,,,0
87,20,EC-1620-18,3194.0,14500,,,,0
87,21,EC-3695-90,84.0,14500,,,,0
87,22,EC-3089-36,1201.67,15500,,,,0
87,23,EC-7040-90,11903.67,15500,,,,0
87,24,EC-9515-75,12489.67,15500,,,,0
87,25,EC-5704-41,3757.67,15500,,,,0
87,26,EC-9080-27,4487.67,15500,,,,0
87,27,EC-9529-73,4795.67,15500,,,,0
87,28,EC-4714-18,7247.67,15500,,,,0
87,29,EC-3007-30,11774.67,15500,,,,0
87,30,EC-5153-53,15461.67,15500,,,,0
88,1,EC-2337-98,1569.75,14500,,,,0
88,2,EC-2193-39,1342.25,14500,,,,0
88,3,EC-6493-61,6444.0,14500,,,,0
88,4,EC-7175-45,9890.0,14500,,,,0
88,5,EC-9535-20,11880.0,14500,,,,0
88,6,EC-6116-65,2804.0,14500,,,,0
88,7,EC-2872-44,357.0,14500,,,,0
88,8,EC-6826-38,12946.0,14500,,,,0
88,9,EC-9678-33,10801.0,14500,,,,0
88,10,EC-6324-10,8969.0,14500,,,,0
88,11,EC-8617-67,12197.0,14500,,,,0
88,12,EC-5469-79,13952.0,14500,,,,0
88,13,EC-8335-93,12160.4,14500,,,,0
88,14,EC-1648-21,948.15,14500,,,,0
88,15,EC-1251-58,9083.4,14500,,,,0
88,16,EC-6100-57,3836.0,14500,,,,0
88,17,EC-7599-49,9640.0,14500,,,,0
88,18,EC-4413-71,903.0,14500,,,,0
88,19,EC-5767-40,4073.0,14500,,,,0
88,20,EC-1620-18,3215.0,14500,,,,0
88,21,EC-3695-90,105.0,14500,,,,0
88,22,EC-3089-36,1213.08,15500,,,,0
88,23,EC-7040-90,11915.08,15500,,,,0
88,24,EC-9515-75,12501.08,15500,,,,0
88,25,EC-5704-41,3769.08,15500,,,,0
88,26,EC-9080-27,4499.08,15500,,,,0
88,27,EC-9529-73,4807.08,15500,,,,0
88,28,EC-4714-18,7259.08,15500,,,,0
88,29,EC-3007-30,11786.08,15500,,,,0
88,30,EC-5153-53,15473.08,15500,,,,0
89,1,EC-2337-98,1592.5,14500,,,,0
89,2,EC-2193-39,1365.0,14500,,,,0
89,3,EC-6493-61,6466.75,14500,,,,0
89,4,EC-7175-45,9911.0,14500,,,,0
89,5,EC-9535-20,11901.0,14500,,,,0
89,6,EC-6116-65,2825.0,14500,,,,0
89,7,EC-2872-44,378.0,14500,,,,0
89,8,EC-6826-38,12967.0,14500,,,,0
89,9,EC-9678-33,10822.0,14500,,,,0
89,10,EC-6324-10,8990.0,14500,,,,0
89,11,EC-8617-67,12218.0,14500,,,,0
89,12,EC-5469-79,13973.0,14500,,,,0
89,13,EC-8335-93,12182.45,14500,,,,0
89,14,EC-1648-21,970.2,14500,,,,0
89,15,EC-1251-58,9105.45,14500,,,,0
89,16,EC-6100-57,3857.0,14500,,,,0
89,17,EC-7599-49,9661.0,14500,,,,0
89,18,EC-4413-71,924.0,14500,,,,0
89,19,EC-5767-40,4094.0,14500,,,,0
89,20,EC-1620-18,3236.0,14500,,,,0
89,21,EC-3695-90,126.0,14500,,,,0
89,22,EC-3089-36,1224.49,15500,,,,0
89,23,EC-7040-90,11926.49,15500,,,,0
89,24,EC-9515-75,12512.49,15500,,,,0
89,25,EC-5704-41,3780.49,15500,,,,0
89,26,EC-9080-27,4510.49,15500,,,,0
89,27,EC-9529-73,4818.49,15500,,,,0
89,28,EC-4714-18,7270.49,15500,,,,0
89,29,EC-3007-30,11797.49,15500,,,,0
89,30,EC-5153-53,15484.49,15500,,,,0
90,1,EC-2337-98,1615.25,14500,,,,0
90,2,EC-2193-39,1387.75,14500,,,,0
90,3,EC-6493-61,6489.5,14500,,,,0
90,4,EC-7175-45,9932.0,14500,,,,0
90,5,EC-9535-20,11922.0,14500,,,,0
90,6,EC-6116-65,2846.0,14500,,,,0
90,7,EC-2872-44,399.0,14500,,,,0
90,8,EC-6826-38,12988.0,14500,,,,0
90,9,EC-9678-33,10843.0,14500,,,,0
90,10,EC-6324-10,9011.0,14500,,,,0
90,11,EC-8617-67,12239.0,14500,,,,0
90,12,EC-5469-79,13994.0,14500,,,,0
90,13,EC-8335-93,12204.5,14500,,,,0
90,14,EC-1648-21,992.25,14500,,,,0
90,15,EC-1251-58,9127.5,14500,,,,0
90,16,EC-6100-57,3878.0,14500,,,,0
90,17,EC-7599-49,9682.0,14500,,,,0
90,18,EC-4413-71,945.0,14500,,,,0
90,19,EC-5767-40,4115.0,14500,,,,0
90,20,EC-1620-18,3257.0,14500,,,,0
90,21,EC-3695-90,147.0,14500,,,,0
90,22,EC-3089-36,1235.9,15500,,,,0
90,23,EC-7040-90,11937.9,15500,,,,0
90,24,EC-9515-75,12523.9,15500,,,,0
90,25,EC-5704-41,3791.9,15500,,,,0
90,26,EC-9080-27,4521.9,15500,,,,0
90,27,EC-9529-73,4829.9,15500,,,,0
90,28,EC-4714-18,7281.9,15500,,,,0
90,29,EC-3007-30,11808.9,15500,,,,0
90,30,EXTRA_32,11.41,15500,,,,0
91,1,EC-2337-98,1638.0,14500,,,,0
91,2,EC-2193-39,1410.5,14500,,,,0
91,3,EC-6493-61,6512.25,14500,,,,0
91,4,EC-7175-45,9953.0,14500,,,,0
91,5,EC-9535-20,11943.0,14500,,,,0
91,6,EC-6116-65,2867.0,14500,,,,0
91,7,EC-2872-44,420.0,14500,,,,0
91,8,EC-6826-38,13009.0,14500,,,,0
91,9,EC-9678-33,10864.0,14500,,,,0
91,10,EC-6324-10,9032.0,14500,,,,0
91,11,EC-8617-67,12260.0,14500,,,,0
91,12,EC-5469-79,14015.0,14500,,,,0
91,13,EC-8335-93,12226.55,14500,,,,0
91,14,EC-1648-21,1014.3,14500,,,,0
91,15,EC-1251-58,9149.55,14500,,,,0
91,16,EC-6100-57,3899.0,14500,,,,0
91,17,EC-7599-49,9703.0,14500,,,,0
91,18,EC-4413-71,966.0,14500,,,,0
91,19,EC-5767-40,4136.0,14500,,,,0
91,20,EC-1620-18,3278.0,14500,,,,0
91,21,EC-3695-90,168.0,14500,,,,0
91,22,EC-3089-36,1247.31,15500,,,,0
91,23,EC-7040-90,11949.31,15500,,,,0
91,24,EC-9515-75,12535.31,15500,,,,0
91,25,EC-5704-41,3803.31,15500,,,,0
91,26,EC-9080-27,4533.31,15500,,,,0
91,27,EC-9529-73,4841.31,15500,,,,0
91,28,EC-4714-18,7293.31,15500,,,,0
91,29,EC-3007-30,11820.31,15500,,,,0
91,30,EXTRA_32,22.82,15500,,,,0
92,1,EC-2337-98,1660.75,14500,,,,0
92,2,EC-2193-39,1433.25,14500,,,,0
92,3,EC-6493-61,6535.0,14500,,,,0
92,4,EC-7175-45,9974.0,14500,,,,0
92,5,EC-9535-20,11964.0,14500,,,,0
92,6,EC-6116-65,2888.0,14500,,,,0
92,7,EC-2872-44,441.0,14500,,,,0
92,8,EC-6826-38,13030.0,14500,,,,0
92,9,EC-9678-33,10885.0,14500,,,,0
92,10,EC-6324-10,9053.0,14500,,,,0
92,11,EC-8617-67,12281.0,14500,,,,0
92,12,EC-5469-79,14036.0,14500,,,,0
92,13,EC-8335-93,12248.6,14500,,,,0
92,14,EC-1648-21,1036.35,14500,,,,0
92,15,EC-1251-58,9171.6,14500,,,,0
92,16,EC-6100-57,3920.0,14500,,,,0
92,17,EC-7599-49,9724.0,14500,,,,0
92,18,EC-4413-71,987.0,14500,,,,0
92,19,EC-5767-40,4157.0,14500,,,,0
92,20,EC-1620-18,3299.0,14500,,,,0
92,21,EC-3695-90,189.0,14500,,,,0
92,22,EC-3089-36,1258.72,15500,,,,0
92,23,EC-7040-90,11960.72,15500,,,,0
92,24,EC-9515-75,12546.72,15500,,,,0
92,25,EC-5704-41,3814.72,15500,,,,0
92,26,EC-9080-27,4544.72,15500,,,,0
92,27,EC-9529-73,4852.72,15500,,,,0
92,28,EC-4714-18,7304.72,15500,,,,0
92,29,EC-3007-30,11831.72,15500,,,,0
92,30,EXTRA_32,34.23,15500,,,,0
93,1,EC-2337-98,1683.5,14500,,,,0
93,2,EC-2193-39,1456.0,14500,,,,0
93,3,EC-6493-61,6557.75,14500,,,,0
93,4,EC-7175-45,9995.0,14500,,,,0
93,5,EC-9535-20,11985.0,14500,,,,0
93,6,EC-6116-65,2909.0,14500,,,,0
93,7,EC-2872-44,462.0,14500,,,,0
93,8,EC-6826-38,13051.0,14500,,,,0
93,9,EC-9678-33,10906.0,14500,,,,0
93,10,EC-6324-10,9074.0,14500,,,,0
93,11,EC-8617-67,12302.0,14500,,,,0
93,12,EC-5469-79,14057.0,14500,,,,0
93,13,EC-8335-93,12270.65,14500,,,,0
93,14,EC-1648-21,1058.4,14500,,,,0
93,15,EC-1251-58,9193.65,14500,,,,0
93,16,EC-6100-57,3941.0,14500,,,,0
93,17,EC-7599-49,9745.0,14500,,,,0
93,18,EC-4413-71,1008.0,14500,,,,0
93,19,EC-5767-40,4178.0,14500,,,,0
93,20,EC-1620-18,3320.0,14500,,,,0
93,21,EC-3695-90,210.0,14500,,,,0
93,22,EC-3089-36,1270.13,15500,,,,0
93,23,EC-7040-90,11972.13,15500,,,,0
93,24,EC-9515-75,12558.13,15500,,,,0
93,25,EC-5704-41,3826.13,15500,,,,0
93,26,EC-9080-27,4556.13,15500,,,,0
93,27,EC-9529-73,4864.13,15500,,,,0
93,28,EC-4714-18,7316.13,15500,,,,0
93,29,EC-3007-30,11843.13,15500,,,,0
93,30,EXTRA_32,45.64,15500,,,,0
94,1,EC-2337-98,1706.25,14500,,,,0
94,2,EC-2193-39,1478.75,14500,,,,0
94,3,EC-6493-61,6580.5,14500,,,,0
94,4,EC-7175-45,10016.0,14500,,,,0
94,5,EC-9535-20,12006.0,14500,,,,0
94,6,EC-6116-65,2930.0,14500,,,,0
94,7,EC-2872-44,483.0,14500,,,,0
94,8,EC-6826-38,13072.0,14500,,,,0
94,9,EC-9678-33,10927.0,14500,,,,0
